id,mean_rating,number_of_ratings,title,movieId,War,Fantasy,Adventure,Horror,Documentary,Mystery,Drama,Children,Romance,IMAX,Comedy,Western,Animation,No_genre,Crime,Musical,Thriller,Sci_Fi,Action,Film_Noir
1716,3.5,8,Faat Kiné (2001),91256,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1717,2.875,12,"12 Dogs of Christmas, The (2005)",91339,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1718,3.5,3,Getting to Know You (1999),91444,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1719,3.12,25,"Perfect Game, The (2009)",91450,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,3.318181818,11,Carmen Comes Home (Karumen kokyo ni kaeru) (1951),91599,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1721,3.136363636,11,Kongo (1932),91709,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1722,3.25,6,Shockproof (1949),91711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
1723,3.433333333,30,Reagan (2011),91755,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1724,2.75,6,Territories (2010) ,91782,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1725,3.035714286,28,Professor Layton and the Eternal Diva (Eiga Reiton-kyôju to eien no utahime) (2009),91786,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1726,3.338235294,34,Ladies vs. Ricky Bahl (2011),91805,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1727,3.029411765,17,To Die Like a Man (Morrer Como Um Homem) (2009),91882,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1728,4.035714286,14,"Golden Boys, The (2008)",91896,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1729,3.75,2,Mad Bastards (2010),91914,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1730,0.5,3,"Magic Christmas Tree, The (1964)",91960,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
1731,3.083333333,6,All Night Long (1962),91993,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1732,2.6,5,"Garden of Eden, The (2008)",91997,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1733,3.1,5,Westbound (1959),92029,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1734,3.346153846,13,40 Pounds of Trouble (1962),92104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1735,3.833333333,15,Decasia: The State of Decay (2002),92159,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1736,3.518518519,27,Stanley Kubrick's Boxes (2008),92169,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1737,2.904761905,21,"Grand Maneuver, The (Les grandes manoeuvres) (1955)",92176,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1738,1.5,1,"Great Bank Hoax, The (1978)",92343,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1739,3.611111111,9,"Man Called Sledge, A (1970)",92354,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
1740,2.7,5,"Eleventh Year, The (Odinnadtsatyy) (1928) ",92410,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1741,3.617647059,17,Dottie Gets Spanked (1993),92424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1742,3.401098901,546,"Art of Getting By, The (2011)",92439,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1743,3.142857143,7,Can Mr. Smith Get to Washington Anymore? (2006),92455,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1744,4.107329843,191,All Watched Over by Machines of Loving Grace (2011),92475,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1745,2,2,Yes: 9012 Live (1985),92477,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1746,3.505656109,1326,"Vow, The (2012)",92509,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1747,3.125,12,Kino-Eye (Kinoglaz) (1924),92658,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1748,3.171428571,140,"For a Good Time, Call... (2012)",92665,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1749,3,5,Hoodoo Ann (1916),92691,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1750,2.897435897,78,"Shrine, The (2010)",92696,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1751,3.4,5,Forest of Bliss (1986),92713,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1752,2.571428571,21,Rusalochka (The Little Mermaid) (1976),92793,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
1753,1.545454545,11,Untamed Youth (1957),92845,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,2.833333333,3,Plans for Tomorrow (Planes para mañana) (2010),92872,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1755,2.75,2,Such Is Life (Así es la vida...) (2000),92881,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1756,3.71875,16,Balkan Spy (Balkanski spijun) (1984),92894,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1757,0,0,"Souler Opposite, The (1998)",92946,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1758,3.5,5,Father Takes a Wife (1941),93002,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1759,3,6,"Great Sinner, The (1949)",93035,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1760,2.770833333,24,Seven Days in Utopia (2011),93132,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1761,2.568181818,44,Arena (2011),93172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1762,3.789473684,95,Undefeated (2011),93324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1763,2.28125,16,"Night Out, A (1915)",93336,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1764,3.5,1,"Take, The (1974)",93399,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1765,3.108276644,882,Lockout (2012),93563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1766,3.09375,16,Fat Head (2009),93649,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1767,3.877358491,53,Corman's World: Exploits of a Hollywood Rebel (2011),93700,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1768,3.772727273,11,White Night Wedding (Brúðguminn) (2008),93733,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,2.805084746,59,4:44 Last Day on Earth (2011),93803,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
1770,3.375,12,Aakrosh (2010),94190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1771,3.416666667,6,"¡Alambrista! (Illegal, The) (1977)",94202,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1772,2.571428571,7,Super Demetrios (2012),94218,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1773,3.9875,40,Muzi v nadeji (2011),94278,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1774,3.25,2,Judgment in Berlin (1988),94291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1775,3.54730832,613,"Lucky One, The (2012)",94325,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1776,2.25,4,Nob Hill (1945),94350,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1777,3.375,4,Diaries Notes and Sketches (Walden) (1969),94417,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,3.583333333,6,"Ella Lola, a la Trilby (1898)",94431,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1779,1.888888889,9,Ciao Bella (2007),94486,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1780,3.724489796,98,Vicky Donor (2012),94663,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1781,3.5,1,Beyond All Boundaries (2009),94729,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1782,4,1,Safrana or Freedom of Speech (Safrana ou le droit à la parole) (1978),94767,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1783,3.055555556,27,"Fish Child, The (El niño pez) (2009)",94839,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
1784,3.362085536,10405,Prometheus (2012),94864,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1785,2.668181818,110,Texas Killing Fields (2011),94967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1786,3.523351015,8672,Brave (2012),95167,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
1787,3,4,Mad Dog Coll (1961),95214,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1788,3.887596899,129,First Position (2011),95218,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1789,5,5,Joffrey: Mavericks of American Dance (2012),95494,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1790,2.833333333,9,Mooz-lum (2011),95611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1791,2.75,4,"Fatal Hour, The (1940)",95652,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
1792,3.083333333,12,"Drive, He Said (1971)",95735,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1793,1.5,9,2010: Moby Dick (2010),95748,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1794,4,1,Power (Jew Süss) (1934),95767,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1795,1.527777778,36,Anaconda: The Offspring (2008),95796,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1796,2.636363636,11,Pete Smalls Is Dead (2010),95814,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1797,3.174,3750,Total Recall (2012),95875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0
1798,2.970588235,17,The Craigslist Killer (2011),95898,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0
1799,3.092592593,27,"Monitor, The (Babycall) (2011)",95926,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1800,2.55,10,Dick Tracy vs. Cueball (1946),96022,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0
1801,3.673076923,26,Louise-Michel (2008),96098,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1802,1.071428571,7,Logan's War: Bound by Honor (1998),96146,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
1803,2.6875,16,In Eagle Shadow Fist (Ding tian li di) (Fist of Anger) (1973),96246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1804,3.65,30,I Am Bruce Lee (2011),96252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,2.666666667,15,Heroic Purgatory (Rengoku eroica) (1970),96257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1806,3.356145251,358,Celeste and Jesse Forever (Celeste & Jesse Forever) (2012),96314,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1807,2.923076923,26,"Family Tree, The (2011)",96383,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1808,3.627118644,59,Prime Suspect 3 (1993),96471,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1809,2.363636364,11,Soldier in the Rain (1963),96571,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1810,3.65,20,Mr. Freedom (1969),96578,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1811,2.659292035,113,Branded (2012),96596,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0
1812,2.52173913,115,Apartment 143 (2011),96634,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1813,3.147058824,17,Klitschko (2011),96638,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1814,3.133333333,60,Jesus Henry Christ (2012),96687,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1815,4.5,2,Close (2004),96702,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1816,3.379844961,516,Arbitrage (2012),96751,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
1817,2.8,5,Manual of Love 2 (Manuale d'amore (capitoli successivi)) (2007),96755,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1818,4,7,"Perfect Murder, The (1988)",96775,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0
1819,5,1,Puckoon (2002),96799,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1820,4.085843742,4083,"Hunt, The (Jagten) (2012)",96829,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1821,3.5,58,Knuckleball! (2012),96834,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1822,3,45,Thin Ice (2011),96853,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0
1823,3,5,"Man in Grey, The (1943)",97039,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1824,3.552631579,76,Viy or Spirit of Evil (Viy) (1967),97065,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1825,3,4,"March of the Movies (Film Parade, The) (1933)",97117,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1826,1.875,4,Rules of Single Life (Sinkkuelämän säännöt) (2011),97119,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1827,4,2,Waco: A New Revelation (1999),97134,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1828,2.194444444,18,"Screaming Skull, The (1958)",97296,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1829,3.658562368,4257,Seven Psychopaths (2012),97306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1830,3.686440678,59,Ill Manors (2012),97326,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
1831,3.463060686,379,Liberal Arts (2012),97328,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1832,3.625,4,"Den tatuerade änkan (Tattooed Widow, The) (1998) ",97332,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1833,2.979166667,24,Terumae romae (Thermae Romae) (2012),97401,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1834,1.785714286,7,"Gorilla, The (1939)",97460,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1835,4.2,5,Eastwood on Eastwood (1997),97544,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1836,3.5,5,"Secret Life of Zoey, The (2002)",97550,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1837,2.693181818,44,Girl in Progress (2012),97662,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1838,2.916666667,6,Around the World (1943),97685,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
1839,3.5,4,"Sunday in Kigali, A (Un dimanche à Kigali) (2006)",97690,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1840,2.523866348,419,Paranormal Activity 4 (2012),97701,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1841,3,2,"White Angel, The (L'angelo bianco) (1955)",97711,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1842,3.569029374,7830,Cloud Atlas (2012),97752,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0
1843,3.125,16,Free Men (Les hommes libres) (2011),97768,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1844,3.3125,8,This Ain't California (2012),97775,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1845,3.350649351,77,Steve Jobs: The Lost Interview (2012),97779,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1846,2.549071618,377,Silent Hill: Revelation 3D (2012),97785,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1847,3,3,Stockholm East (Stockholm Östra) (2011),97806,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1848,2.857142857,28,What Richard Did (2012),97895,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1849,2.9375,8,"Saint in London, The (1939)",97940,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0
1850,2.794520548,73,"Day, The (2011)",97946,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
1851,3.202702703,37,Himizu (2011),98061,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
1852,3.806451613,31,Brooklyn Castle (2012),98065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1853,3.625,4,Samurai Banners (Fûrin kazan) (1969),98253,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1854,2,7,"Last Trapper, The (Le dernier trappeur) (2004)",98273,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1855,2.933333333,15,Locked Out (Enfermés dehors) (2006),98277,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1856,3.279329609,358,Step Up Revolution (2012),98373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1857,2,1,"Lost Missile, The (1958)",98389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1858,2.5,1,Budd Boetticher: An American Original (2005) ,98409,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1859,3.75,12,"Tempest, The (1979)",98460,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1860,2.928571429,7,Shaolin Wooden Men (Shao Lin mu ren xiang) (1976),98469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1861,2,2,Slingshot (2005),98518,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0
1862,3.817307692,52,Caesar Must Die (Cesare deve morire) (2012),98587,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1863,3.088235294,17,Twinkle Twinkle Lucky Stars (Xia ri fu xing) (1985),98636,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1864,2.8,5,Jackie Chan: Kung Fu Master (Xun zhao Cheng Long) (2009),98757,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
1865,3,3,Stand Up and Fight (1939),98788,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0
1866,2.5,18,"Liar's Autobiography: The Untrue Story of Monty Python's Graham Chapman, A (2012)",98799,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0
1867,3.230769231,13,Two in the Wave (2010),98927,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1868,2.444444444,9,"Eleventh Hour, The (2008)",98949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
1869,0,0,Now I'll Tell (1934),99022,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1870,3.90625,32,Aftershock (Tangshan dadizhen) (2010),99045,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
1871,3.04887218,133,Playing for Keeps (2012),99087,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1872,3.12544964,1112,This Is 40 (2012),99117,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1873,3.306666667,75,Struck by Lightning (2012),99178,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1874,3,3,Seven Ways from Sundown (1960),99210,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
1875,3.5,4,Malibu High (1979),99251,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1876,2.935897436,39,StreetDance 3D (2010),99373,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1877,3.886111111,180,"Central Park Five, The (2012)",99468,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1878,2.833333333,15,Trapped in the Closet: Chapters 1-12 (2005),99644,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
1879,3.5,1,She Had to Say Yes (1933),99717,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1880,2.708762887,194,Texas Chainsaw 3D (2013),99721,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1881,3.273255814,172,"Company You Keep, The (2012)",99741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1882,2.166666667,3,Planet of Snail (2011),99807,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1883,2.977777778,45,Renoir (2012),99906,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1884,3.833333333,3,Preston Sturges: The Rise and Fall of an American Dreamer (1990),99939,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1885,3.226666667,75,Ginger & Rosa (2012),99968,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1886,3.55859375,128,It's a Disaster (2012),99996,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1887,3.536363636,55,My Way (Mai Wei) (2011),100062,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
1888,2.807692308,13,Bad Luck (Zezowate szczescie) (1960),100081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1889,3.205882353,34,"Color Wheel, The (2011)",100150,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
1890,3.166666667,3,Oppai Volleyball (Oppai barê) (2009),100161,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1891,2.888888889,9,"Angélique, marquise des anges (1964)",100171,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1892,3.444444444,90,Jim Jefferies: Fully Functional (EPIX) (2012),100194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1893,3.3,5,"Psychopath, The (1966)",100229,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,4,1,Karlsson Brothers (Bröderna Karlsson) (2010),100253,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1895,3.938053097,113,Snow White (Blancanieves) (2012),100272,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1896,3.611111111,9,Ballplayer: Pelotero (2011),100291,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1897,2.5,3,Finding Joy (2013),100347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1898,1.625,4,Dancing in the Rain (Ples v dezju) (1961),100421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1899,3.552238806,67,"Bang Bang Club, The (2010)",100426,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1900,2.15,30,"Glimpse Inside the Mind of Charles Swan III, A (2012)",100438,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1901,3.333333333,3,"Playroom, The (2012)",100483,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1902,3.835106383,94,Tale of Tales (Skazka skazok) (1979),100509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
1903,3.566666667,15,Yo Yo (Yoyo) (1965),101018,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0
1904,1.5,2,This Movie Is Broken (2010),101156,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1905,3.375,8,"Girl, The (2012)",101212,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1906,0,0,May the Best Man Win (2009),101229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1907,0,0,9500 Liberty (2009),101237,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1908,3.214285714,7,Herman's House (2012),101245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1909,2.9375,40,In Their Skin (2012),101273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1910,1.5,7,"Snow Creature, The (1954)",101337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1911,2.833333333,3,"Wayward Bus, The (1957)",101373,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1912,3.1,5,Abraham Lincoln (1930),101400,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1913,4.222222222,9,"Bird of the Air, A (Loop, The) (2011)",101592,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
1914,3.615384615,13,Night Across the Street (La noche de enfrente) (2012),101646,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
1915,2.952380952,21,"Flat, The (2011)",101648,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,3,1,"Fighting Prince of Donegal, The (1966)",101820,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
