id,mean_rating,number_of_ratings,title,movieId,War,Fantasy,Adventure,Horror,Documentary,Mystery,Drama,Children,Romance,IMAX,Comedy,Western,Animation,No_genre,Crime,Musical,Thriller,Sci_Fi,Action,Film_Noir,backdrop_path,poster_path,tmdb_title,tagline,overview,budget,runtime,original_language
824,1.885542169,83,Graffiti Bridge (1990),8847,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,/isFQiBiBiz4Xyx22sTs6CR1scL3.jpg,/myHxm9p8fhEsXyaLO6DawYJKolg.jpg,Under Siege,It's not a job... It's an Adventure!,"Disgruntled ex-CIA operative Strannix, his assistant Krill and their group of terrorists seize the battleship with nuclear blackmail in mind. They've planned for every contingency but ignore the ship's cook, former Navy SEAL Casey Ryback -- an error that could be fatal.",35000000,103,en
825,2.917293233,133,Flipper (1963),8850,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/fnxnea3loMg5pIV0poyuaXfGzgP.jpg,/A8uczFmLlaGIRuzK6GyNi92gZEH.jpg,Standard Operating Procedure,,Errol Morris examines the incidents of abuse and torture of suspected terrorists at the hands of U.S. forces at the Abu Ghraib prison.,0,117,en
826,3.577669903,103,Smile (1975),8851,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/fW2JuyrxEhhvYA5F4oqBajIdL1K.jpg,/xAbFJH3vQYZvUyzzGAtG4OLy492.jpg,The Shadow,The Shadow knows!,"Based on the 1930's comic strip, puts the hero up against his arch enemy, Shiwan Khan, who plans to take over the world by holding a city to ransom using an atom bomb. Using his powers of invisibility and ""The power to cloud men's minds"", the Shadow comes blazing to the city's rescue with explosive results.",25000000,108,en
827,3.526315789,76,Lord Jim (1965),8852,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/32l2szM3oY7kdI3TMBral5dsc2E.jpg,/ctOwn1Ibg3SjDG4WulvFvSH0PRT.jpg,The Blob,It crawls. It creeps. It eats you alive!,"A drive-in favorite, this sci-fi classic follows teenagers Steve and his best girl, Jane, as they try to protect their hometown from a gelatinous alien life form that engulfs everything it touches. The first to discover the substance and live to tell about it, Steve and Jane witness the blob destroying an elderly man, then it growing to a terrifying size. But no one else has seen the goo, and policeman Dave refuses to believe the kids without proof.",110000,86,en
828,3.841358418,6272,"Motorcycle Diaries, The (Diarios de motocicleta) (2004)",8873,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/9FYa8R1VQdgfuX4QcgZgvbaQ2ca.jpg,/jjcAOhtGuX4p8XvlVn1WXUT1jWi.jpg,Prince of Darkness,Before man walked the earth... it slept for centuries. It is evil. It is real. It is awakening.,"A research team finds a mysterious cylinder in a deserted church. If opened, it could mean the end of the world.",3000000,101,en
829,3.713337182,1732,Murder on the Orient Express (1974),8879,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,/9ZDwUvhY5gTRc1xDw0RxGdi3zbQ.jpg,/xRzMaHvSJEBdqEVrscOnfyyCj2Y.jpg,Wayne's World 2,You'll laugh again! You'll cry again!! You'll hurl again!!!,"A message from Jim Morrison in a dream prompts cable access TV stars Wayne and Garth to put on a rock concert, ""Waynestock,"" with Aerosmith as headliners. But amid the preparations, Wayne frets that a record producer is putting the moves on his girlfriend, Cassandra, while Garth handles the advances of mega-babe Honey Hornee.",40000000,95,en
830,3.36416185,173,"Boston Strangler, The (1968)",8882,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,/kB4Ig84ZZvvUSVUEXGbqUWuMfiC.jpg,/kpAN5WnDEVWYzMDPkXHTbrDQuak.jpg,Pale Rider,...and hell followed with him.,A mysterious preacher protects a humble prospector village from a greedy mining company trying to encroach on their land.,6900000,115,en
831,2.967391304,46,Hear No Evil (1993),8891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,/qqsMWcJCnl11IllBLvEWmleRbEQ.jpg,/swX2DCJYfR1BIG5Q81vKqBl9vf7.jpg,Gomorrah,,"An inside look at Italy's modern-day crime families, the Camorra in Naples and Caserta. Based on a book by Roberto Saviano. Power, money and blood: these are the ""values"" that the residents of the Province of Naples and Caserta have to face every day. They hardly ever have a choice and are forced to obey the rules of the Camorra. Only a lucky few can even think of leading a normal life.",0,136,it
832,3.146443515,478,Raise Your Voice (2004),8911,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,,/t83Clkhrq2CvfK0Xhh8zHmrf3aO.jpg,10 Sekunden,,No overview found.,0,90,de
833,3.44454815,9107,Team America: World Police (2004),8917,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
834,3.026785714,56,Circle of Iron (1978),8926,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,-1,-1,-1,-1,-1,-1,-1
835,3.199186992,123,Black Beauty (1971),8929,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,/aH7aikfUkIbcBoZXJUMsf8fzhQe.jpg,/s6U0XTaEy1zuQ70u3EkIFeruNEq.jpg,Afterschool,There's always someone watching…,"A prep-school student accidentally films the drug-related deaths of two classmates, then is asked to put together a memorial video.",0,107,en
836,3.631481481,270,Tarnation (2003),8938,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/y4sWnBV6z92nhCeWavndfUggRoz.jpg,/7YspfHUzOSpqdEiGJIR9P6ab0g.jpg,Johnny Mad Dog,,A cast of unknown performers are used in this drama about child soldiers fighting a war in an unnamed African country.,0,97,en
837,3.23265896,1038,"Final Cut, The (2004)",8939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,/hUpP1NUVKCg66xFBWjSSxaLzJx9.jpg,/vJlx3Gx4kWOM8fqomjRB0KsWws4.jpg,Tokyo!,Three tall tales. one big city.,"Three distinct tales unfold in the bustling city of Tokyo. Merde, a bizarre sewer-dweller, emerges from a manhole and begins terrorizing pedestrians. After his arrest, he stands trial and lashes out at a hostile courtroom. A man who has resigned himself to a life of solitude reconsiders after meeting a charming pizza delivery woman. And finally, a happy young couple find themselves undergoing a series of frightening metamorphoses.",0,112,ja
838,2.832418337,3643,"Grudge, The (2004)",8947,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,,/p6LMvGgoL5pEDJtUJuuFPt9SCDP.jpg,Tulpan,She's the only girl for him.,"Asa, a young and cheerful dreamer, returns from his Russian naval service to his sister’s nomadic family on the desolate Hunger Steppe of central Asia, so that he can begin his own life as a shepherd. But before he can tend a flock of his own, Asa must first win the hand of the only eligible girl for miles—his mysterious neighbor, Tulpan.",0,100,ru
839,2.546875,160,It's All About Love (2003),8963,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,,,Dirty Tricks,,,0,0,en
840,3.826203209,2244,Bad Education (La mala educación) (2004),8973,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,/qKWQ9IEDkMawD7sgKnIGCdFAhct.jpg,/21nqRJ6ofEgVvEl68J4O9V26Xzy.jpg,Crimson Tide,Danger runs deep.,"After the Cold War, a breakaway Russian republic with nuclear warheads becomes a possible worldwide threat. U.S. submarine Capt. Frank Ramsey signs on a relatively green but highly recommended Lt. Cmdr. Ron Hunter to the USS Alabama, which may be the only ship able to stop a possible Armageddon. When Ramsay insists that the Alabama must act aggressively, Hunter, fearing they will start rather than stop a disaster, leads a potential mutiny to stop him.",53000000,116,en
841,3.07311761,1607,"SpongeBob SquarePants Movie, The (2004)",8974,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,/yLfUS9nFmyrYsntznhvxpZMrdtl.jpg,/miQREwapDUNwfInokjeVLt8BiNM.jpg,Lord of Illusions,Trust Nothing Except Your Fear.,"During a routine case in L.A., NY private investigator Harry D'Amour stumbles over members of a fanatic cult who are preparing for the resurrection of their leader Nix, a powerful magician who was killed 13 years earlier.",0,119,en
842,2.5,7,Fabled (2002),8975,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,/842AcW0eLEIagMTXLdbGVSsDHLh.jpg,/gzc75Za4ArqfXIIr7STNnIE5rnA.jpg,The War of the Worlds,Mighty panorama of Earth-shaking fury as an army from Mars invades!,"The residents of a small town are excited when a flaming meteor lands in the hills, until they discover it is the first of many transport devices from Mars bringing an army of invaders invincible to any man-made weapon, even the atomic bomb.",2000000,85,en
843,2.965277778,72,Stateside (2004),8996,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/zrrKuXblj8H1fC3Ae8uI2ThTZJW.jpg,/pONyvBJwHNg5CWu7mtsv4qaq75C.jpg,The Marine,They took his wife. Now he's coming.,A group of diamond thieves on the run kidnap the wife of a recently discharged marine who goes on a chase through the South Carolinian wilderness to retrieve her.,20000000,92,en
844,3.540540541,148,That's Entertainment! III (1994),9000,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/o66JrdCDQywsPxlTBzv0SW0OuvA.jpg,/hkh3GzBHquwB5nkdEeQUbFSo5Ju.jpg,Europa Europa,A True Story,A Jewish boy separated from his family in the early days of WWII poses as a German orphan and is taken into the heart of the Nazi world as a 'war hero' and eventually becomes a Hitler Youth.,0,112,de
845,2.653061224,49,Conquest of Space (1955),9003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
846,2.625,16,I'll Be Seeing You (1944),9007,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/4SxXppJUwjQnd98VLxQEHvH3CfR.jpg,/nnYHvA2tSVdtr8KxIy8F6YndCOy.jpg,Hellraiser,He'll tear your soul apart.,"After tinkering with a box he bought while abroad, sexual deviant Frank inadvertently opens a portal to hell, where fetish-demons led by Pinhead tear his body apart. When Frank’s brother and his wife move into his house, a skeletal Frank appears to his sister-in-law and asks her to supply him with corpses for his regeneration.",1000000,93,en
847,2.625,12,"Last Minute, The (2001)",9009,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,/k63j5qexRlpD3wxzETKfuZRVWiT.jpg,/aeEgEKS25GureCQRTNV5SywqvjN.jpg,Just Like Heaven,It's a wonderful afterlife.,"Shortly after David Abbott moves into his new San Francisco digs, he has an unwelcome visitor on his hands: winsome Elizabeth Martinson, who asserts that the apartment is hers -- and promptly vanishes. When she starts appearing and disappearing at will, David thinks she's a ghost, while Elizabeth is convinced she's alive.",58000000,95,en
848,1.979166667,24,Splatter University (1984),9016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/eEwWMr2RprI089WDeNwsJy6iLKG.jpg,/cm4M9xaBu78IjuAVNG4LCXdXsg.jpg,Dark Water,"This Season, The Mystery Of The Darkness Will Consume Your Life","Dahlia Williams and her daughter Cecelia move into a rundown apartment on New York's Roosevelt Island. She is currently in midst of divorce proceedings and the apartment, though near an excellent school for her daughter, is all she can afford. From the time she arrives, there are mysterious occurrences and there is a constant drip from the ceiling in her daughter's bedroom.",30000000,105,en
849,3.206896552,29,"Idle Class, The (1921)",25739,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,/mVuH9hNGnxF9bbhlh1Tr9FuG3Uc.jpg,/zMKatZ0c0NCoKzfizaCzVUcbKMf.jpg,Treasure Planet,Find your place in the universe.,"When space galleon cabin boy Jim Hawkins discovers a map to an intergalactic ""loot of a thousand worlds,"" a cyborg cook named John Silver teaches him to battle supernovas and space storms on their journey to find treasure.",140000000,95,en
850,3.895625,800,Sherlock Jr. (1924),25750,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,,/3n8k3XLIAzLnZac4tP6HCVR9tPJ.jpg,The Associate,,"An unemployed investor creates a fictious business partner to attempt to improve business. Eventually, his creation gets out of control as his business becomes successful and his wife announces that she is in love with the partner and his son wishes the partner was his father -- although no one has ever seen him. To regain control, the man decides to ""kill"" his imaginary partner and is arrested for the murder.",0,94,fr
851,3.064393939,132,"Jazz Singer, The (1927)",25757,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,/n07PCzyoELbSB397OBEesvdvnat.jpg,/tRjeV9AZgCXGTqyvlp7Ui55Yb3l.jpg,Children of the Corn IV: The Gathering,In a sleepy midwestern town... A horrifying evil is about to rise again!,A bright young medical student must solve the frightening mystery that plagues the children of a small Midwestern town.,0,85,en
852,3.806818182,308,"Cameraman, The (1928)",25764,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,,/v0uYgoh74LYr6QMz23vurLD7bMP.jpg,Comic Book: The Movie,,"Hugh Hefner, Stan Lee, Mark Hamill and Kevin Smith journey into the world of comic book fandom! Documentary filmmaker Donald Swan heads to the world's largest comic book convention where he encounters a culture of craziness that he's totally unprepared for.",0,106,en
853,3.882568807,545,"Steamboat Bill, Jr. (1928)",25769,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,/9pJgE78SceHgN2CsG5GNLBvyLBu.jpg,/6hBIMrUjtyimVfZiFHpcBKJ0b0i.jpg,Dasepo Naughty Girls,,"Based on the popular Internet novel, the film takes place in a school renowned for its sexual aberrations. The student body is comprised of sexually ambiguous teenagers, and the student president and vice-present flaunt their taste for S&amp;M. Independent study and supplementary classes are done on homosexuality and transgenderism. But amidst this environment, there are some that just can't adapt.",0,103,ko
854,3.392156863,51,Night Nurse (1931),25778,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,/uYxAGovHS4mCGsIeSZCTtwOQ5Po.jpg,/jxjnjHtHXgvjdhkwpelE9ZwVMg6.jpg,Carriers,"The rules are simple. You break them, you die...","A deadly virus has spread across the globe. Contagion is everywhere, no one is safe, and no one can be trusted. Four friends race through the back roads of the American West on their way to a secluded utopian beach in the Gulf of Mexico where they could peacefully wait out the pandemic. Their plans take a grim turn when their car breaks down on an isolated road starting a chain of events that will seal their fates.",0,84,en
855,3.728723404,376,Vampyr (1932),25793,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,/2dBobVrDc5ZFy2Y1Yuo8iCLpTQr.jpg,/b5whGifOJWI6v93DJEClzxYiZKS.jpg,Felicity: An American Girl Adventure,,"Pre-American Revolution Virginian girl whose love for the outdoors leads to the friendship of a lifetime. Felicity loves horses, and though her parents plead with her to remain indoors, she years to ride the open plains. When Felicity comes into contact with a beautiful mare which has suffered at the hands of its callous owner, she takes it upon herself to care for the creature.",6800000,86,en
856,3.138888889,18,What Price Hollywood? (1932),25794,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/A6dX9TSajWA5ETyQaTmOw6fju2n.jpg,/cY23k6VQsHVfTQIHf7e887iAfq4.jpg,Precious,We are all precious,"Set in Harlem in 1987, Claireece ""Precious"" Jones is a 16-year-old African American girl born into a life no one would want. She's pregnant for the second time by her absent father; at home, she must wait hand and foot on her mother, an angry woman who abuses her emotionally and physically. School is chaotic and Precious has reached the ninth grade with good marks and a secret; She can't read.",10000000,110,en
857,0,0,Break of Hearts (1935),25817,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,,/wVts3WOAvl6H41QkaP0nfDQMNtP.jpg,Ernstfall in Havanna,,"Stefan Balsiger is a congenial, average councillor to the Swiss embassy in Havanna. While accompanying an US senator on his mission in Cuba, he makes a botch of so many things, that a minor blunder by the Senator turns into a serious incident, which intensifies into a second Cuban crisis - thanks to further entanglements by the media, police, and diplomats who represent the arch-enemies USA and Cuba. Only one person can eventually solve the crisis: Stefan Balsiger himself.",0,86,de
858,2.849056604,53,Werewolf of London (1935),25822,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,-1,-1,-1,-1,-1,-1,-1,-1
859,3.537671233,146,Dead End (1937),25835,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,,,Hawaii Max,,,0,0,en
860,3.611702128,94,"Prisoner of Zenda, The (1937)",25840,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,,,Gilad STep,,,0,0,en
861,3.815217391,230,Stage Door (1937),25841,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
862,3.40625,16,"Hard Way, The (1943)",25882,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
863,3,20,Tales of Manhattan (1942),25887,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,,/sje2U4lmFJxx4MY9fHQTrgq5F9E.jpg,Indra,,"Indra opens in a village in Andhra Pradesh showing the rivalry between two families. A police officer wishing to end this hostility comes up with the proposal of marriage between the two families which ultimately is used by Shivraj as a trap to finish off his rival. After the funeral, no one is willing to stake claim for the leadership of the clan when the young Indrasena Reddy comes in and tells his grandmother that he will.",0,173,te
864,3.413461538,52,Humoresque (1946),25924,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,/wpkgYNAhxOh45qpi68s5DdvKDl6.jpg,/3G6x1mgadwzaJyWa514fJDrrkF9.jpg,Gangs of New York,WAR DECLARED on GANGLAND!,An undercover cop infiltrates a powerful New York based crime syndicate.,0,67,en
865,3.26,50,Road to Rio (1947),25931,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,/i733qiJQBOcUf3DfxANF1OtnXXb.jpg,/3WC8keiDdQPD4vGaiGydz3JcuPy.jpg,Rihanna - Good Girl Gone Bad Live,,"Good Girl Gone Bad Live is the first music DVD and Blu-Ray release video from R&B singer Rihanna. It was released on 13 June, 2008 in Europe. The DVD includes the show from the MEN Arena in Manchester, England, filmed during The Good Girl Gone Bad Tour on the 6 December, 2007. This DVD was nominated for one of the 51st Grammy Awards for Best Long Form Music Video.",0,135,en
866,3.452054795,73,In the Good Old Summertime (1949),25951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,,,The Dissociatives: Sydney Circa 2004slash08,,"Filmed in Sydney, The Dissociatives preformed to a sell out crowd all their songs from their as yet one and only album. An interesting fact was that the track listing performed on stage was identical to the CD order.",0,60,en
867,4.027027027,37,"Crucified Lovers, The (Chikamatsu monogatari) (1954)",25987,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/1DmeFfF3uiXPDNamwgi56CKwSmI.jpg,/v3bQVcIvajOJLamwejJOUTZHK7Z.jpg,Bullet Ballet,,"After his girlfriend commits suicide, a man becomes embroiled in gang warfare attempting to obtain a gun in hopes to kill himself.",0,87,ja
868,3.421875,32,It Should Happen to You (1954),25990,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
869,2.96875,16,"Seven Little Foys, The (1955)",26006,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,/uWUiMzITtAzcOZK7F1uNBp8ZWAD.jpg,/7QODKUCUYUyWyliyIwQKpdQWE5M.jpg,RoboDoc,A Medical Comedy That's Really Sick !,"Plagued by uninsured patients, greedy insurance companies, heartless health care conglomerates, and stressed out doctors, the health care delivery system is on the verge of a total breakdown - and Jake Gorman couldn't be happier as suing doctors has made Jake a famous and very wealthy man. Jake never met a doctor he couldn't sue, until now.",0,95,en
870,2.233333333,15,"Undead, The (1957)",26026,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
871,3.083333333,6,Sunrise at Campobello (1960),26063,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
872,3.815926893,383,"Bad Sleep Well, The (Warui yatsu hodo yoku nemuru) (1960)",26064,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
873,3.606728538,431,Mutiny on the Bounty (1962),26085,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
874,3.592715232,302,"Hush... Hush, Sweet Charlotte (1964)",26116,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
875,3.719879518,166,"Naked Kiss, The (1964)",26119,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/A0M9DYbCF85aqoIxdYsaph9WY4u.jpg,/imt2pLZmvOiaH1HteyToJVjJGcH.jpg,The Mechanik,,"A Russian ex-hit man is called back to Russia for one last job. This time against his former employees, the Russian mob.",0,94,en
876,3.802540416,433,Onibaba (1964),26122,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/g4DXLFNFOkJSHbmu2sbKgCoZSBi.jpg,/hkPgmx39U5rWjyFMcYa3btZnh76.jpg,Chato's Land,"What Chato's land doesn't kill, Chato will.","A posse pursues Pardon Chato (Charles Bronson) a mestizo indian after he killed a US marshal in self-defense. As they get deeper into Indian territory, just who is hunting who.",0,110,en
877,3.111111111,9,"Visit, The (1964)",26127,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,/smw33BcPzBiY7ZNBqp31yb21szR.jpg,Follow Me Around,,"Follow me around is a movie about snowboarding and the ongoing mission of MDP to document the absolute best snowboarding on the planet. We follow fourteen of the most progressive knuckle draggers around as they take 67 waist deep pow runs in Alaska, hit 50+ foot cliffs as if they were park jumps and take jibbing to a whole new level.",0,47,en
878,3.269230769,78,What a Way to Go! (1964),26128,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,/lA8EB2crXywYbKW32TSrnQAfQsJ.jpg,/kKYMrf2iwyyBYbGYnzPVWV8LXUQ.jpg,Joshua Tree,"When it comes to getting even, he's taking revenge into overdrive.","Wellman Santee (Dolph Lundgren) a former race car driver, whose livelihood is transporting exotic stolen super cars, is involved, with his partner Eddie, in shoot out, resulting in the deaths of his friend and a highway cop. Santee is framed for the cop's murder and jailed in a maximum security prison. A few months later, Santee breaks out after narrowly escaping an attempt on his life. He reaches a local diner where he steals a car, abducts the owner, Rita and flees, completely unaware that his hostage is a deputy sheriff. A massive manhunt ensues, spearheaded by Lt. Severance a tough, obessive cop. Santee leads the detective and his men on a dramatic high speed chase, from the desert wilderness to the streets of downtown Los Angeles. Santee's out to clear his name and when it comes to getting even, he's taking revenge into overdrive.",9000000,106,en
879,3.141414141,99,The Shooting (1966),26174,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1
880,3.607843137,102,Titicut Follies (1967),26176,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/mAQ0hJfI7Q1UPHhEqIRIAXwSpZM.jpg,/gmFklBSJdi38WDjJUq0mXRXe2qt.jpg,T-Men,Terrific... and true!,"Two U.S. Treasury (""T-men"") agents go undercover in Detroit, and then Los Angeles, in an attempt to break a U.S. currency counterfeiting ring.",0,92,en
881,3.295454545,22,Tony Rome (1967),26177,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,/zisnExLhCAQ3cyaT7gBVTk6QYHp.jpg,/cXu76Xo97glVNR6gKyrstOpORo8.jpg,"Mother, Jugs & Speed",They don't call them that for nothing!,"Mother, Jugs and Speed work for a ambulance company competing for a L.A. city contract.",0,95,en
882,3.166666667,27,Last Summer (1969),26207,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/xXbEXEYJrEcMJ4RKbTeLtrlCMl.jpg,/y0XWZC1A7PbWf1gwmvbvhY9uWM2.jpg,Annie,Disney makes the classical musical more magical than ever!,"Things seem pretty bad for a young girl living a ""hard-knock life"" in an orphanage. Fed up with the dastardly Miss Hannigan, Annie escapes the run-down orphanage determined to find her mom and dad. It's an adventure that takes her from the cold, mean streets of New York to the warm, comforting arms of bighearted billionaire Oliver Warbucks - with plenty of mischief and music in between.",0,90,en
883,3.356521739,115,On a Clear Day You Can See Forever (1970),26230,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,,/97sSJOo77h82hvqPwbDQ9RO1pAg.jpg,Top Gear: Uncovered,The DVD Special.,"Being a Top Gear presenter is often described as being the best job in the world, especially if you work in a factory gutting chickens, (which I used to do). So in this DVD, featuring stunts and tomfoolery never seen on TV, I show you how to master the dark art of being a Top Gear host, and how to make your own Top gear show. This DVD will change your life forever. Probably.With an exclusive look at the world of Top Gear Scientific Research, the Top Gear Diet, the Top Gear Presenter's Wardrobe and the Top Gear complaints procedure, this DVD is the ultimate insight into the Top Gear world.",0,62,en
884,3.702194357,319,Johnny Got His Gun (1971),26246,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/eu8UIOZTuDES70resp759TTqOAY.jpg,/bYbLg6xgdPQqKDCXfc0dlJVwkRZ.jpg,Class of Nuke 'Em High 2: Subhumanoid Meltdown,Student Power Meets Nuclear Power!,"The class of nuke 'em high is back, and this time they're in college! Tromaville's nuclear factory has been rebuilt and now includes the Tromaville institute of technology. Located inside the nuclear plant, Tromaville Tech is where Prof. Holt has perfected Sub-humanoids.... Living beings without emotions, who have been genetically programmed to perform menial tasks. When school reporter Roger Smit",0,95,en
885,3.389705882,68,Mon Oncle Antoine (1971),26251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,/qGvTsuftetiCaGLHUqegiGG8p47.jpg,/lGqaFhjQmRmBzYLVYDcnS9VZkoU.jpg,Incident at Oglala,,"On June 26, 1975, during a period of high tensions on the Pine Ridge reservation in South Dakota, two FBI agents were killed in a shootout with a group of Indians. Although several men were charged with killing the agents, only one, Leonard Peltier, was found guilty. This film describes the events surrounding the shootout and suggests that Peltier was unjustly convicted.",0,89,en
886,3.409090909,77,Support Your Local Gunfighter (1971),26256,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,,,Wanda Sykes: Sick and Tired,,"Wanda Sykes has been called ""one of the funniest stand up comics"" by her peers and ranks among Entertainment Weekly's 25 Funniest People in America. She won an Emmy in 2003 for her work on Inside the NFL and was showcased for 5 years on HBO's The Chis Rock Show and Curb Your Enthusiasm. Now catch her hilarious stand up skills in this side-splitting program where she serves up comic truth and turns common sense into thought-provoking humor.",0,70,en
887,3.774647887,71,"Emigrants, The (Utvandrarna) (1971)",26259,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,/lPOBgobtRWXG0bQL58TQMDboXBp.jpg,Crusty Demons of Dirt,,"In 1994 filmmakers Jon Freeman and Dana Nicholson had been accumulating footage to showcase a behind the scenes expose of the lifestyle of an American pro motocross rider in action, 145ft plus jumps, 45ft high in the air soaring over sand dunes, mountains, houses, buses and anything else secure and steep enough to hold the weight of bike and rider. The end result was Fleshwound Films and the first video Crusty Demons of Dirt. The launch of this video was to change the face of motocross and create Freestyle Motocross (FMX).  For over a decade, they took their dirtbikes around the world in search of unique locations and ultimately experienced the most ridiculous adventures. Exotic locations in nineteen countries : the ruins of Machu Picchu, packed arenas in Australia, the mysterious Easter Island, wild deserts in Africa no matter where we go, nothing is ever left the same.",0,30,en
